,Method,Parameter,Signal_id,Repetition,-5,0,10,20
800,brevdo_method,"((), {})",McMultiLinear2,0,0.5250214168559165,0.7274497504999974,0.9775139035648017,0.9976580315163364
801,brevdo_method,"((), {})",McMultiLinear2,1,0.5194258573353541,0.7750060473197804,0.9767859903724393,0.9976099793983504
802,brevdo_method,"((), {})",McMultiLinear2,2,0.5754413311706688,0.7720829693494795,0.975046442758376,0.9974038783298003
803,brevdo_method,"((), {})",McMultiLinear2,3,0.5588639110087285,0.7109694143986742,0.976624096231442,0.9975350069232963
804,brevdo_method,"((), {})",McMultiLinear2,4,0.5663291970280271,0.7990913654886556,0.975962859359362,0.9974097723771423
805,brevdo_method,"((), {})",McMultiLinear2,5,0.5562372788666496,0.8278526300550176,0.9783047315382315,0.9977416992647313
806,brevdo_method,"((), {})",McMultiLinear2,6,0.48045606005117547,0.774771129593041,0.974967097997247,0.9973690596378064
807,brevdo_method,"((), {})",McMultiLinear2,7,0.5372034644249054,0.78549682351239,0.9746563293774723,0.9974079394888946
808,brevdo_method,"((), {})",McMultiLinear2,8,0.5357124720915327,0.7133968057574864,0.9770941610556497,0.9975795861240503
809,brevdo_method,"((), {})",McMultiLinear2,9,0.5104783741142341,0.746989907536552,0.9761160121113492,0.9975249233671021
810,brevdo_method,"((), {})",McMultiLinear2,10,0.4874051780392047,0.7324549670845211,0.9722613227157327,0.9973599092072863
811,brevdo_method,"((), {})",McMultiLinear2,11,0.479025112930193,0.7381314342750982,0.9757483402681894,0.9975424616729106
812,brevdo_method,"((), {})",McMultiLinear2,12,0.4792627997822584,0.746965627025957,0.9770100501673329,0.997724650642891
813,brevdo_method,"((), {})",McMultiLinear2,13,0.4406822986074964,0.7335383144980184,0.9728222569002463,0.9973935823051092
814,brevdo_method,"((), {})",McMultiLinear2,14,0.46519723303635646,0.7687815924590585,0.9766400710158094,0.9975595201268125
815,brevdo_method,"((), {})",McMultiLinear2,15,0.46735885588885656,0.7421921514367359,0.9760303508616784,0.9974639857628397
816,brevdo_method,"((), {})",McMultiLinear2,16,0.4598744483381462,0.7606429852189279,0.9767972556268746,0.9976790298688977
817,brevdo_method,"((), {})",McMultiLinear2,17,0.4710197595422385,0.8069359887328064,0.9762819658033838,0.9973380123401
818,brevdo_method,"((), {})",McMultiLinear2,18,0.4883323003237361,0.7533660054642639,0.9743509462872857,0.9975023621868511
819,brevdo_method,"((), {})",McMultiLinear2,19,0.468637289878574,0.7708142667083772,0.9755995625086583,0.997512530083196
820,brevdo_method,"((), {})",McMultiLinear2,20,0.4821073981661048,0.7481300911976234,0.976085494168679,0.997532025516267
821,brevdo_method,"((), {})",McMultiLinear2,21,0.5158066426251765,0.7683865733251203,0.9753987552465135,0.9974287248262822
822,brevdo_method,"((), {})",McMultiLinear2,22,0.4679414700723989,0.7641563734863789,0.9757548264217611,0.9975054708303587
823,brevdo_method,"((), {})",McMultiLinear2,23,0.5530401676631324,0.7564383807929552,0.9765242232033161,0.99756541417498
824,brevdo_method,"((), {})",McMultiLinear2,24,0.48729037322987084,0.756265472138726,0.9757179174011819,0.9975505748265778
825,brevdo_method,"((), {})",McMultiLinear2,25,0.5762652601916621,0.8097193352022676,0.9746151061447608,0.9975247252412996
826,brevdo_method,"((), {})",McMultiLinear2,26,0.5223337771600185,0.7625505318152167,0.9756685835949953,0.9974573096677251
827,brevdo_method,"((), {})",McMultiLinear2,27,0.49382547876114097,0.7419709172103868,0.9770696317152111,0.9976411197715449
828,brevdo_method,"((), {})",McMultiLinear2,28,0.48107455436314717,0.7550065146889633,0.9767239663168822,0.9975867779480622
829,brevdo_method,"((), {})",McMultiLinear2,29,0.5074816530791313,0.7289254304317307,0.9745324758404404,0.997398237875263
830,brevdo_method,"((), {})",McMultiLinear2,30,0.5094796272417006,0.7067484150369922,0.9756715721183989,0.9974636115698995
831,brevdo_method,"((), {})",McMultiLinear2,31,0.49924937721342566,0.8030250446015671,0.9691589232662661,0.9974365076913727
832,brevdo_method,"((), {})",McMultiLinear2,32,0.5377913919695227,0.7772567852095539,0.9749099007262364,0.9975248298453205
833,brevdo_method,"((), {})",McMultiLinear2,33,0.45909698517773034,0.7054665180165832,0.973859654308953,0.9972965575989359
834,brevdo_method,"((), {})",McMultiLinear2,34,0.48953478036557724,0.7646583819294283,0.9738105534244775,0.9973187791787196
835,brevdo_method,"((), {})",McMultiLinear2,35,0.5328290453664899,0.7888529284164034,0.9751936227969131,0.9973320771153467
836,brevdo_method,"((), {})",McMultiLinear2,36,0.5325367127650382,0.7667262897579492,0.9760464863700964,0.9975579513526974
837,brevdo_method,"((), {})",McMultiLinear2,37,0.5313027684249925,0.7933876876026399,0.9786680214774993,0.9975977641555437
838,brevdo_method,"((), {})",McMultiLinear2,38,0.4955259241627862,0.7617831083520185,0.975207066563147,0.9974132002623428
839,brevdo_method,"((), {})",McMultiLinear2,39,0.4978495181552218,0.7701316297610216,0.97513263853343,0.9974255799461995
840,brevdo_method,"((), {})",McMultiLinear2,40,0.5422043050405733,0.7612007665831563,0.9755684334709871,0.9974898821201776
841,brevdo_method,"((), {})",McMultiLinear2,41,0.5505466640797144,0.7559603027542352,0.9779821324798906,0.9976740350977666
842,brevdo_method,"((), {})",McMultiLinear2,42,0.5341244831855677,0.7892163023190979,0.9759436829256803,0.9974183144867366
843,brevdo_method,"((), {})",McMultiLinear2,43,0.4484630533950843,0.7497770871839502,0.973800090082996,0.9974601405362399
844,brevdo_method,"((), {})",McMultiLinear2,44,0.5304549926129861,0.7397663958675157,0.9753281663167096,0.9976108011898486
