,Method,Parameter,Signal_id,Repetition,-5,0,10,20
3200,brevdo_method,"((), {})",McSyntheticMixture3,0,0.558918994666259,0.7872648873310926,0.9689551193088646,0.9944624525605936
3201,brevdo_method,"((), {})",McSyntheticMixture3,1,0.5572113406787674,0.7458592803674402,0.891375812140801,0.9950037844861174
3202,brevdo_method,"((), {})",McSyntheticMixture3,2,0.5286927795995406,0.7612727312065247,0.9700842315923001,0.996820244490697
3203,brevdo_method,"((), {})",McSyntheticMixture3,3,0.4692256242088222,0.7831536622800283,0.9713091952239318,0.9963870339509002
3204,brevdo_method,"((), {})",McSyntheticMixture3,4,0.5644625724570043,0.7770648880474502,0.969298396786888,0.9901760140915575
3205,brevdo_method,"((), {})",McSyntheticMixture3,5,0.5762190507605126,0.7667091252847765,0.9466320927089007,0.9972313557366775
3206,brevdo_method,"((), {})",McSyntheticMixture3,6,0.5805889095820868,0.7765520664632518,0.9721610263892344,0.9979363517640316
3207,brevdo_method,"((), {})",McSyntheticMixture3,7,0.5819809427760375,0.7697163461097645,0.9447527637714913,0.9895812477465754
3208,brevdo_method,"((), {})",McSyntheticMixture3,8,0.49598105961204386,0.7693026193831659,0.9713415318989344,0.9903541027256184
3209,brevdo_method,"((), {})",McSyntheticMixture3,9,0.40592262193599987,0.7682552633549932,0.9660514294845043,0.9932480285258672
3210,brevdo_method,"((), {})",McSyntheticMixture3,10,0.5615461421783114,0.7796296838435866,0.9659721283837698,0.9969552868481751
3211,brevdo_method,"((), {})",McSyntheticMixture3,11,0.4770734508491581,0.723194432633853,0.9723572398732447,0.995950156100177
3212,brevdo_method,"((), {})",McSyntheticMixture3,12,0.5491163810093515,0.7687257540837749,0.9686577070233939,0.9972523757408619
3213,brevdo_method,"((), {})",McSyntheticMixture3,13,0.3557266818947674,0.6721968434083233,0.9690024675054065,0.9965748338230958
3214,brevdo_method,"((), {})",McSyntheticMixture3,14,0.5717803849422495,0.7215275743424414,0.9678466617788095,0.9925381820981959
3215,brevdo_method,"((), {})",McSyntheticMixture3,15,0.3842056433145358,0.7712692014109435,0.9503611620381425,0.9487830263506611
3216,brevdo_method,"((), {})",McSyntheticMixture3,16,0.5675852210016978,0.766001828163696,0.9225069791204981,0.9972852210675796
3217,brevdo_method,"((), {})",McSyntheticMixture3,17,0.5709423505258492,0.7598247021087273,0.8758278118069244,0.9964616627674033
3218,brevdo_method,"((), {})",McSyntheticMixture3,18,0.5414594023447309,0.7758614444988098,0.9701733509953395,0.987337987428641
3219,brevdo_method,"((), {})",McSyntheticMixture3,19,0.4925373363961118,0.7313556719445101,0.8871318761150119,0.99762681076035
3220,brevdo_method,"((), {})",McSyntheticMixture3,20,0.5377993514862647,0.7730599668387338,0.9606422782534707,0.9965566237388784
3221,brevdo_method,"((), {})",McSyntheticMixture3,21,0.4716986884050277,0.7474980536809565,0.9700274242052468,0.9919474534157878
3222,brevdo_method,"((), {})",McSyntheticMixture3,22,0.5653248814065914,0.7237218446119905,0.9670896389179459,0.9899200539747964
3223,brevdo_method,"((), {})",McSyntheticMixture3,23,0.47620210159018533,0.7649377718610791,0.9475284940041102,0.9824228455106938
3224,brevdo_method,"((), {})",McSyntheticMixture3,24,0.5147956701243948,0.73231547089588,0.9690666873714595,0.9969385520424605
3225,brevdo_method,"((), {})",McSyntheticMixture3,25,0.49615763339566976,0.7645286846060184,0.9731275002368134,0.9841788268728742
3226,brevdo_method,"((), {})",McSyntheticMixture3,26,0.5987388736271944,0.764397400981584,0.9721765942398674,0.9970187115635961
3227,brevdo_method,"((), {})",McSyntheticMixture3,27,0.5936370776666839,0.7727278711866898,0.9605287502660853,0.9866157109789505
3228,brevdo_method,"((), {})",McSyntheticMixture3,28,0.4971930163267132,0.7582041939370975,0.9656784042424801,0.9946800891131972
3229,brevdo_method,"((), {})",McSyntheticMixture3,29,0.5303620410467846,0.7663324524340606,0.9611476965886234,0.9971028695062141
3230,brevdo_method,"((), {})",McSyntheticMixture3,30,0.5786501898027359,0.7859370431543372,0.9558106434587145,0.9972300821803239
3231,brevdo_method,"((), {})",McSyntheticMixture3,31,0.5420241664516766,0.7704839080881323,0.9464229126745386,0.9941160246740038
3232,brevdo_method,"((), {})",McSyntheticMixture3,32,0.5518807052107547,0.7994443319197468,0.9756330844903427,0.9975587033086786
3233,brevdo_method,"((), {})",McSyntheticMixture3,33,0.5108322738392944,0.7049778517557845,0.9593376450691136,0.9923553435498875
3234,brevdo_method,"((), {})",McSyntheticMixture3,34,0.5339070176186904,0.7506989378312683,0.9650679454244318,0.9908589779334253
3235,brevdo_method,"((), {})",McSyntheticMixture3,35,0.5938086357480871,0.7898778350661879,0.9587019808976235,0.9973297990293588
3236,brevdo_method,"((), {})",McSyntheticMixture3,36,0.5702415535306615,0.6816640780425309,0.9700071629811762,0.9938385467216985
3237,brevdo_method,"((), {})",McSyntheticMixture3,37,0.6050703993987844,0.7972255628423247,0.9440879930074076,0.9942688323361161
3238,brevdo_method,"((), {})",McSyntheticMixture3,38,0.4468169214601989,0.7472826941572712,0.9549429897593156,0.9948426882012116
3239,brevdo_method,"((), {})",McSyntheticMixture3,39,0.51186298389079,0.7412783621934668,0.9592985541395007,0.9910586454611992
3240,brevdo_method,"((), {})",McSyntheticMixture3,40,0.5604623349189573,0.7814434990896962,0.9697185290485859,0.9950243752777069
3241,brevdo_method,"((), {})",McSyntheticMixture3,41,0.492558226273043,0.7378620184900309,0.9461003162263408,0.9883104600504516
3242,brevdo_method,"((), {})",McSyntheticMixture3,42,0.4960830781718073,0.7502951762349258,0.9692316161855054,0.9893759316302387
3243,brevdo_method,"((), {})",McSyntheticMixture3,43,0.5619438150853295,0.7736999476479761,0.9709368793089639,0.9977561449816555
3244,brevdo_method,"((), {})",McSyntheticMixture3,44,0.5003643180814689,0.6951716977135943,0.9652006626812504,0.9945210176611601
3245,brevdo_method,"((), {})",McSyntheticMixture3,45,0.6043203238205883,0.7734420654728954,0.9652134249110308,0.9960228788032466
3246,brevdo_method,"((), {})",McSyntheticMixture3,46,0.49130287016389473,0.7613095420861717,0.9683970023684483,0.9972049120636239
3247,brevdo_method,"((), {})",McSyntheticMixture3,47,0.5600296849272267,0.7871018448929099,0.9707640107219002,0.9954660225604194
3248,brevdo_method,"((), {})",McSyntheticMixture3,48,0.43808134324777936,0.7787978314834302,0.9729129493772106,0.9856854607564236
3249,brevdo_method,"((), {})",McSyntheticMixture3,49,0.5935326350008912,0.8129567528914494,0.9700765300932822,0.9976301301243112
3250,brevdo_method,"((), {})",McSyntheticMixture3,50,0.5255370588176078,0.7386464968739299,0.9638090340294724,0.9965940327843794
3251,brevdo_method,"((), {})",McSyntheticMixture3,51,0.5380285656797394,0.7669387910682574,0.8800905307763596,0.9930447217248533
3252,brevdo_method,"((), {})",McSyntheticMixture3,52,0.5900656731024064,0.7150063805848834,0.9658938733214019,0.9956585974682396
3253,brevdo_method,"((), {})",McSyntheticMixture3,53,0.45542999038335735,0.681686298491682,0.9670272988603278,0.9953699584387006
3254,brevdo_method,"((), {})",McSyntheticMixture3,54,0.5242588615953422,0.7564107988780943,0.9642065700668783,0.9937129809639362
3255,brevdo_method,"((), {})",McSyntheticMixture3,55,0.5590584985404202,0.803302177770018,0.9695256564522217,0.9964833941129999
3256,brevdo_method,"((), {})",McSyntheticMixture3,56,0.5950138061140514,0.7979883773166578,0.9711775916476868,0.996265645978367
3257,brevdo_method,"((), {})",McSyntheticMixture3,57,0.5184413339834392,0.7379125517938359,0.9735215672809503,0.9968746638824468
3258,brevdo_method,"((), {})",McSyntheticMixture3,58,0.4565432363186966,0.7303524623953567,0.9503605324586405,0.9892595602878482
3259,brevdo_method,"((), {})",McSyntheticMixture3,59,0.59249874863479,0.7866686332117817,0.9707098468057501,0.9941781877847184
3260,brevdo_method,"((), {})",McSyntheticMixture3,60,0.4534119967458683,0.724446144634543,0.9694000237151366,0.9927073629773815
3261,brevdo_method,"((), {})",McSyntheticMixture3,61,0.5289499607625217,0.7735047225593584,0.9627295726873301,0.9972151416885022
3262,brevdo_method,"((), {})",McSyntheticMixture3,62,0.48594468913023414,0.7001325081843742,0.9583551263291629,0.99619569518181
3263,brevdo_method,"((), {})",McSyntheticMixture3,63,0.5252391976523728,0.652471211078038,0.9684650095597767,0.9957829275317573
3264,brevdo_method,"((), {})",McSyntheticMixture3,64,0.5774262554943245,0.8052706630746471,0.9534587438744893,0.9925920180600644
3265,brevdo_method,"((), {})",McSyntheticMixture3,65,0.5553078839399411,0.7639078961362455,0.9646065080556592,0.9969132943141155
3266,brevdo_method,"((), {})",McSyntheticMixture3,66,0.5439176698080846,0.7802818440796898,0.9657948342315462,0.9954008811359516
3267,brevdo_method,"((), {})",McSyntheticMixture3,67,0.46517244227299714,0.7716047766636543,0.9609184660304828,0.9017760492906783
3268,brevdo_method,"((), {})",McSyntheticMixture3,68,0.5981940378835059,0.8001180308771996,0.9681118755510487,0.9965318317485596
3269,brevdo_method,"((), {})",McSyntheticMixture3,69,0.5122613788353897,0.7743424933932019,0.9668086583183679,0.9932926011848461
3270,brevdo_method,"((), {})",McSyntheticMixture3,70,0.5752670713181391,0.7772742327981134,0.9683432533940054,0.9963038522377484
3271,brevdo_method,"((), {})",McSyntheticMixture3,71,0.4951207753392716,0.7411856328732731,0.9667382345419873,0.9963804913233951
3272,brevdo_method,"((), {})",McSyntheticMixture3,72,0.5226203015271657,0.7602972173006832,0.9698333590782466,0.9869707251464453
3273,brevdo_method,"((), {})",McSyntheticMixture3,73,0.5504805095118724,0.7859897660365702,0.9636348003481758,0.9932477631681313
3274,brevdo_method,"((), {})",McSyntheticMixture3,74,0.48770065874579394,0.7827064333651585,0.9713463696691093,0.9903129685077228
3275,brevdo_method,"((), {})",McSyntheticMixture3,75,0.5914836255489455,0.7489606858790123,0.9655597069297562,0.9975363525284178
3276,brevdo_method,"((), {})",McSyntheticMixture3,76,0.48203280575219415,0.741808469119893,0.9654877759172451,0.9958826393057101
3277,brevdo_method,"((), {})",McSyntheticMixture3,77,0.4694122874628083,0.7374503624076469,0.9531456913217105,0.9931820717564886
3278,brevdo_method,"((), {})",McSyntheticMixture3,78,0.5048356869375991,0.7634011075371867,0.9735993510996499,0.9966404763263466
3279,brevdo_method,"((), {})",McSyntheticMixture3,79,0.5054632694816185,0.7690781196668266,0.9701921104586572,0.9949164072702502
3280,brevdo_method,"((), {})",McSyntheticMixture3,80,0.3983531555016006,0.7602808831709612,0.9645560130131342,0.9950871562647604
3281,brevdo_method,"((), {})",McSyntheticMixture3,81,0.49796856520742305,0.7411328832646246,0.9696958225927462,0.997683257365069
3282,brevdo_method,"((), {})",McSyntheticMixture3,82,0.5094086015102642,0.7781982189781613,0.9658439695950486,0.9973012562443561
3283,brevdo_method,"((), {})",McSyntheticMixture3,83,0.45333296477519053,0.76960343985517,0.9540675449484435,0.9969577761459268
3284,brevdo_method,"((), {})",McSyntheticMixture3,84,0.4785479039387583,0.754205036836822,0.9682806930434293,0.997376591386639
3285,brevdo_method,"((), {})",McSyntheticMixture3,85,0.4655196890091435,0.7133428036024052,0.9718058297240733,0.9949723420856884
3286,brevdo_method,"((), {})",McSyntheticMixture3,86,0.5765104219832057,0.7755020626584177,0.9677715582809441,0.996631103068195
3287,brevdo_method,"((), {})",McSyntheticMixture3,87,0.4540362208130832,0.7619112109407452,0.9670872576582207,0.9935340282906159
3288,brevdo_method,"((), {})",McSyntheticMixture3,88,0.43732779829535623,0.7477642399799905,0.9681904143288929,0.9069695614124343
3289,brevdo_method,"((), {})",McSyntheticMixture3,89,0.5167318870816192,0.7139170546187364,0.9676550533088398,0.9528648608878434
3290,brevdo_method,"((), {})",McSyntheticMixture3,90,0.5125887763196408,0.5995253452872826,0.9651539703211515,0.9957699937993605
3291,brevdo_method,"((), {})",McSyntheticMixture3,91,0.5584889442159184,0.7840153065565436,0.9686430060728954,0.9962897588955721
3292,brevdo_method,"((), {})",McSyntheticMixture3,92,0.5841215873538,0.7130431333504047,0.9651717006826132,0.9865187153133456
3293,brevdo_method,"((), {})",McSyntheticMixture3,93,0.5490195220623096,0.7796129035118153,0.960165865164043,0.9881022753514548
3294,brevdo_method,"((), {})",McSyntheticMixture3,94,0.5848695686190132,0.7732862057870331,0.9678015195004644,0.997250613142241
3295,brevdo_method,"((), {})",McSyntheticMixture3,95,0.48838635928662266,0.7323970678848343,0.9626864742111867,0.9952930372163394
3296,brevdo_method,"((), {})",McSyntheticMixture3,96,0.46391613139785387,0.69522903502395,0.9725048481203862,0.9955111210455571
3297,brevdo_method,"((), {})",McSyntheticMixture3,97,0.5552080601613281,0.688531406050275,0.953171105397324,0.995935396310466
3298,brevdo_method,"((), {})",McSyntheticMixture3,98,0.4692158939622931,0.759444442277945,0.9689929880739435,0.9973605497126495
3299,brevdo_method,"((), {})",McSyntheticMixture3,99,0.4815043789737598,0.7274449704189127,0.960460098328041,0.9929976250426763
3300,contour_filtering,"((), {})",McSyntheticMixture3,0,0.55354618504011,0.9234151337417542,0.9914049231412452,0.9989997666589477
3301,contour_filtering,"((), {})",McSyntheticMixture3,1,0.6605117667377145,0.9361470463564014,0.9915710271070747,0.9989377416579379
3302,contour_filtering,"((), {})",McSyntheticMixture3,2,0.6414548544992756,0.8909818603188423,0.9899729440918099,0.998753165261584
3303,contour_filtering,"((), {})",McSyntheticMixture3,3,0.6146385633333036,0.925346365420018,0.9917008983687406,0.9989514896798384
3304,contour_filtering,"((), {})",McSyntheticMixture3,4,0.7147727575007752,0.886238706326046,0.989361269050308,0.9986230383234367
3305,contour_filtering,"((), {})",McSyntheticMixture3,5,0.698538775991623,0.9002450715517781,0.9906383426610886,0.9988814814502864
3306,contour_filtering,"((), {})",McSyntheticMixture3,6,0.762037631148853,0.9340451052087282,0.9900496406945355,0.9988601250460332
3307,contour_filtering,"((), {})",McSyntheticMixture3,7,0.6584812607411302,0.9271041380226553,0.9900516343849606,0.998610408382122
3308,contour_filtering,"((), {})",McSyntheticMixture3,8,0.6326649257185876,0.8997389616319917,0.9856313107800759,0.9989470531156097
3309,contour_filtering,"((), {})",McSyntheticMixture3,9,0.6427537373000188,0.9191615491217465,0.9899010529353957,0.9986282743998459
3310,contour_filtering,"((), {})",McSyntheticMixture3,10,0.5557846297184021,0.8425476383848653,0.9885158869412484,0.9986208449811869
3311,contour_filtering,"((), {})",McSyntheticMixture3,11,0.6226000807847238,0.9118454887494819,0.9913776362886544,0.9989550888902263
3312,contour_filtering,"((), {})",McSyntheticMixture3,12,0.6932104727598777,0.9310392077435139,0.9898967494452078,0.9988340480500651
3313,contour_filtering,"((), {})",McSyntheticMixture3,13,0.47841060765266075,0.912251559698782,0.9894376809803411,0.9986445924416735
3314,contour_filtering,"((), {})",McSyntheticMixture3,14,0.6060388762024199,0.8879383373158689,0.9892452000780748,0.99883277868978
3315,contour_filtering,"((), {})",McSyntheticMixture3,15,0.6313656358799892,0.8867504379597714,0.9911177283002052,0.9988383870939498
3316,contour_filtering,"((), {})",McSyntheticMixture3,16,0.6579688137695863,0.9030651725796214,0.9881749636558718,0.9987178288368319
3317,contour_filtering,"((), {})",McSyntheticMixture3,17,0.6174261990994989,0.8648068835995629,0.9900163306301848,0.9987794998327465
3318,contour_filtering,"((), {})",McSyntheticMixture3,18,0.6290072670901506,0.8892872009909117,0.9901943121176636,0.9988780156638498
3319,contour_filtering,"((), {})",McSyntheticMixture3,19,0.7276718478765519,0.9413661816134786,0.9923398185402069,0.998954802773957
3320,contour_filtering,"((), {})",McSyntheticMixture3,20,0.6548592068248612,0.9302793326037272,0.9910773137504322,0.9989310814438191
3321,contour_filtering,"((), {})",McSyntheticMixture3,21,0.49857838614206257,0.901223581469669,0.9888808312985607,0.998777591488622
3322,contour_filtering,"((), {})",McSyntheticMixture3,22,0.657780720764466,0.9143071980177978,0.9873661872277848,0.9986549440757748
3323,contour_filtering,"((), {})",McSyntheticMixture3,23,0.6236257189301047,0.9202971094870922,0.9893046666496802,0.9987173639770072
3324,contour_filtering,"((), {})",McSyntheticMixture3,24,0.5263323987089015,0.9078979894572966,0.9882793065258743,0.9984314521033444
3325,contour_filtering,"((), {})",McSyntheticMixture3,25,0.392074007819403,0.917578545835573,0.9898424791969798,0.9988825466652647
3326,contour_filtering,"((), {})",McSyntheticMixture3,26,0.7806411763153507,0.8940348322226964,0.9909876587197515,0.9988734419944663
3327,contour_filtering,"((), {})",McSyntheticMixture3,27,0.666704962917484,0.9149508891522452,0.9895165001477525,0.9988248019933537
3328,contour_filtering,"((), {})",McSyntheticMixture3,28,0.5256900936735449,0.89138914967951,0.9904617693732826,0.9988010648184358
3329,contour_filtering,"((), {})",McSyntheticMixture3,29,0.6940321155712853,0.9223876621137199,0.9896277307431457,0.9987636496845165
3330,contour_filtering,"((), {})",McSyntheticMixture3,30,0.7162632212910686,0.9243030876611371,0.9906364466012811,0.9988988162471667
3331,contour_filtering,"((), {})",McSyntheticMixture3,31,0.6540237571660475,0.8925201438667811,0.9898437116806822,0.9988154134325761
3332,contour_filtering,"((), {})",McSyntheticMixture3,32,0.6549703833564167,0.8962552110834862,0.989240972920081,0.9986806263283885
3333,contour_filtering,"((), {})",McSyntheticMixture3,33,0.514671015671292,0.7915103427098432,0.9893365748332154,0.9987214071999909
3334,contour_filtering,"((), {})",McSyntheticMixture3,34,0.5495118219821048,0.9149728731262318,0.9890488020254451,0.9988091746473454
3335,contour_filtering,"((), {})",McSyntheticMixture3,35,0.5722720523423326,0.913316053083702,0.9910266225501481,0.998857754250213
3336,contour_filtering,"((), {})",McSyntheticMixture3,36,0.6043267439751628,0.8920372089945231,0.99052425856804,0.9988150099746791
3337,contour_filtering,"((), {})",McSyntheticMixture3,37,0.681266259185562,0.9294440894836217,0.9907294309391401,0.9988576746752307
3338,contour_filtering,"((), {})",McSyntheticMixture3,38,0.7453284289511778,0.918050858466781,0.9889028098085262,0.9987790086723175
3339,contour_filtering,"((), {})",McSyntheticMixture3,39,0.5735426364389851,0.8328807521782867,0.9907458113115803,0.9987838048752271
3340,contour_filtering,"((), {})",McSyntheticMixture3,40,0.693776495823013,0.9164731887753563,0.9912180309061086,0.9988115398113373
3341,contour_filtering,"((), {})",McSyntheticMixture3,41,0.6067343101297988,0.8880284354964505,0.9912886878931183,0.9987789501730278
3342,contour_filtering,"((), {})",McSyntheticMixture3,42,0.5539105810829362,0.874364655868956,0.9879748746768843,0.998633289747064
3343,contour_filtering,"((), {})",McSyntheticMixture3,43,0.7312392945706606,0.9222042077584355,0.9900032914388598,0.9987113094757086
3344,contour_filtering,"((), {})",McSyntheticMixture3,44,0.6914478034660151,0.9112261979849522,0.991088740265195,0.9989302212829001
3345,contour_filtering,"((), {})",McSyntheticMixture3,45,0.6874313168332562,0.9016115710907494,0.9913984384880463,0.9989315446089919
3346,contour_filtering,"((), {})",McSyntheticMixture3,46,0.6790535519027217,0.9025550828276502,0.9911396351052144,0.9989083375400628
3347,contour_filtering,"((), {})",McSyntheticMixture3,47,0.5965905350759996,0.8137653446828076,0.9896354107138375,0.9988072852669179
3348,contour_filtering,"((), {})",McSyntheticMixture3,48,0.6330231529398819,0.8247908934582846,0.9921133330437848,0.9989699961368784
3349,contour_filtering,"((), {})",McSyntheticMixture3,49,0.7410183747815429,0.9037100993325297,0.9909667399018753,0.9989124068874387
3350,contour_filtering,"((), {})",McSyntheticMixture3,50,0.7148120438909458,0.8994664771920307,0.9904456808458677,0.9988512752637283
