,Method,Parameter,Signal_id,Repetition,0,10,20,30
800,contour_filtering,None,ExpChirp,0,1.8659609149876948,11.624023865460337,22.760958137067924,32.59895826696506
801,contour_filtering,None,ExpChirp,1,1.7344594116262646,11.559491888863874,22.831247168031297,32.43192533023492
802,contour_filtering,None,ExpChirp,2,1.3640833432781552,11.744115456650299,22.736627892146068,32.2574901322295
803,contour_filtering,None,ExpChirp,3,1.6471582365627546,11.514980552157397,22.835636266255733,32.422701631218885
804,contour_filtering,None,ExpChirp,4,1.6253249637161826,11.777652138434666,22.75332474534096,32.11889914437946
805,contour_filtering,None,ExpChirp,5,1.6033661398291523,11.638571045812975,22.9258950935281,32.07871578817661
806,contour_filtering,None,ExpChirp,6,1.7325375542500796,12.040012164751339,22.828743439065136,32.2831894785544
807,contour_filtering,None,ExpChirp,7,1.386081349600706,11.321319000096432,22.66142871243513,32.17011660675856
808,contour_filtering,None,ExpChirp,8,1.392504674549225,11.685199340505417,22.845355554915873,32.3426474142265
809,contour_filtering,None,ExpChirp,9,1.4891883279111295,11.632095137869493,23.009725733936,32.21075931795816
810,contour_filtering,None,ExpChirp,10,1.4628290597575402,11.614891653475063,22.956949878422847,32.242286842125516
811,contour_filtering,None,ExpChirp,11,1.515807334230471,11.558783269151602,22.930356773665125,32.140914668250986
812,contour_filtering,None,ExpChirp,12,1.5962775693090314,11.736032587035567,22.979844666503453,32.32528966667279
813,contour_filtering,None,ExpChirp,13,1.5234368261888864,11.668819277568739,22.68119017534771,32.432634919880606
814,contour_filtering,None,ExpChirp,14,1.6007834212494112,11.583972219850867,22.620376923897663,31.83812199270314
815,contour_filtering,None,ExpChirp,15,1.6407157270373254,11.510679728552871,22.60827498118489,32.13783889304236
816,contour_filtering,None,ExpChirp,16,1.6283392782649144,11.459075550784712,22.81059507497669,32.272458698695175
817,contour_filtering,None,ExpChirp,17,1.6927900248616208,11.804216433442672,23.17787318490991,32.14510853880728
818,contour_filtering,None,ExpChirp,18,1.698233693363,11.746616419350502,22.857602275985744,32.26105446231504
819,contour_filtering,None,ExpChirp,19,1.8177326549152841,11.715051515183392,23.047858840035094,32.513088233995305
820,contour_filtering,None,ExpChirp,20,1.5374949743981503,11.756061000696711,22.783454329924613,32.24791556597395
821,contour_filtering,None,ExpChirp,21,1.5217820123674408,11.722880256794248,23.069187462913206,31.94429126842058
822,contour_filtering,None,ExpChirp,22,1.6574486191162658,11.536370550016862,23.016146138764967,32.440913105929454
823,contour_filtering,None,ExpChirp,23,1.445093453875347,11.421185081621076,22.77658066979327,32.298763211448865
824,contour_filtering,None,ExpChirp,24,1.6273306606819542,11.701614073097264,22.834411956011685,32.12699460332983
825,contour_filtering,None,ExpChirp,25,1.4752801193865215,11.73598405149001,22.84813270909735,32.536528196639644
826,contour_filtering,None,ExpChirp,26,1.6936321729752832,11.844976463163071,22.91113522145281,32.221801323090574
827,contour_filtering,None,ExpChirp,27,1.6333797957357414,11.286522461054743,23.036897628792552,32.39775411885859
828,contour_filtering,None,ExpChirp,28,1.409701890950793,11.547833724687337,22.908037284298267,32.52819051916766
829,contour_filtering,None,ExpChirp,29,1.6698561475150722,11.552053769701667,22.931664826637437,32.776391897345846
830,contour_filtering,None,ExpChirp,30,1.4292927193673168,11.758235147856492,22.521178521505888,32.671902398826646
831,contour_filtering,None,ExpChirp,31,1.8552994464680599,11.586006593408772,22.470503632971905,32.45577157257521
832,contour_filtering,None,ExpChirp,32,1.5349778264909437,11.390452313626543,22.600514392992732,32.51337298222894
833,contour_filtering,None,ExpChirp,33,1.6933893033726428,11.792686685638941,22.493465370182935,32.17412943295124
834,contour_filtering,None,ExpChirp,34,1.4671770659271453,11.487541552881888,22.9095692960745,32.45278147444012
835,contour_filtering,None,ExpChirp,35,1.5838431988580357,11.810451928169384,22.637064951229483,32.32850154817392
836,contour_filtering,None,ExpChirp,36,1.515636322506317,11.813926641159503,22.654996465606022,32.19014223856237
837,contour_filtering,None,ExpChirp,37,1.75667235585243,11.833372060038341,22.86506530590314,32.46021871996977
