,Method,Parameter,Signal_id,Repetition,0,10,20,30
5200,contour_filtering,None,McOnOff2,0,1.7259168824595323,11.718330185830375,22.344387607502355,31.261002159818013
5201,contour_filtering,None,McOnOff2,1,1.7004309224121315,11.586385884010957,22.483818003641822,31.558365714285483
5202,contour_filtering,None,McOnOff2,2,1.4238591648117593,11.426066505601193,22.31740958086574,31.42485382207599
5203,contour_filtering,None,McOnOff2,3,1.4522104992817175,11.67693483570244,22.300385100734033,31.125293746157034
5204,contour_filtering,None,McOnOff2,4,1.6562519583439594,11.564935466408606,22.455066509686535,31.44204864347718
5205,contour_filtering,None,McOnOff2,5,1.4474282599882153,11.599863353198899,22.514451441265493,31.45752228214901
5206,contour_filtering,None,McOnOff2,6,1.5419328229560125,11.666180286747288,22.412145865189434,31.737058860820092
5207,contour_filtering,None,McOnOff2,7,1.4652997885194206,11.728221187374688,22.629767699881196,31.74490546748953
5208,contour_filtering,None,McOnOff2,8,1.5690492898028354,11.587230534451171,22.289860479818145,31.908585465391134
5209,contour_filtering,None,McOnOff2,9,1.6485746101869254,11.451999258197693,22.894200656597775,31.252506299673332
5210,contour_filtering,None,McOnOff2,10,1.645125513427814,11.474911164752799,22.378235519002562,30.927933755249107
5211,contour_filtering,None,McOnOff2,11,1.740171688146091,11.575230170233509,22.5136104165161,31.368186085203202
5212,contour_filtering,None,McOnOff2,12,1.6976520174076615,11.573186879150617,22.374975626318268,31.34061418031009
5213,contour_filtering,None,McOnOff2,13,1.3539109198003685,11.63766009626952,22.330769745488897,31.696816470666434
5214,contour_filtering,None,McOnOff2,14,1.6306894967346062,11.680270980835996,22.342724383172406,31.46908277078039
5215,contour_filtering,None,McOnOff2,15,1.488025902264452,11.683030645216594,22.15477247344582,31.506770661918058
5216,contour_filtering,None,McOnOff2,16,1.3923969433760015,11.678754594924872,22.270084184374902,31.161995316599484
5217,contour_filtering,None,McOnOff2,17,1.3736805283766742,11.359423953422148,21.886156271057985,31.130985303143547
5218,contour_filtering,None,McOnOff2,18,1.9315893734070235,11.78317318627452,22.47698039324125,31.54045876140113
5219,contour_filtering,None,McOnOff2,19,1.9333670874687536,11.698434403352124,22.434531731516167,31.54177400748914
5220,contour_filtering,None,McOnOff2,20,1.4369184094013756,11.881405836769801,22.735483824304513,31.518784764156806
5221,contour_filtering,None,McOnOff2,21,1.2315482361863674,11.83108518797564,22.2243239800613,31.44900914722589
5222,contour_filtering,None,McOnOff2,22,1.4628188697142586,11.826350677747445,22.76992929769202,31.45643735318241
5223,contour_filtering,None,McOnOff2,23,1.5681935032402738,11.562113227053876,22.35259594423681,31.617380922180956
5224,contour_filtering,None,McOnOff2,24,1.4778984956776628,11.387335386421395,22.44581357789994,31.409340288301756
5225,contour_filtering,None,McOnOff2,25,1.682745692722972,11.634021048297267,22.3703317485946,31.419891053890588
5226,contour_filtering,None,McOnOff2,26,1.8010782887536667,11.582878163371884,22.13394462974096,31.45204301093102
5227,contour_filtering,None,McOnOff2,27,1.523265650114505,11.890288214174117,22.360804929646385,31.090259057887543
5228,contour_filtering,None,McOnOff2,28,1.5465274392129167,11.675191740284173,22.8516305277158,31.182843839865782
5229,contour_filtering,None,McOnOff2,29,1.5960185907123272,11.836164301103109,22.428025222721878,30.868558191710058
5230,contour_filtering,None,McOnOff2,30,1.5279578996056309,11.147508503738043,22.65770737496797,31.002229368933556
5231,contour_filtering,None,McOnOff2,31,1.3991649135795594,11.728348526232521,22.24935930319621,31.37521049990463
5232,contour_filtering,None,McOnOff2,32,1.7298773970410402,11.45207277770766,22.323780594296622,31.625924587343516
5233,contour_filtering,None,McOnOff2,33,1.583025051731878,11.635518047404801,22.485939526683477,30.997362864312894
5234,contour_filtering,None,McOnOff2,34,1.8084595945369069,11.501756761311363,22.395737974462403,31.491848989369462
5235,contour_filtering,None,McOnOff2,35,1.5655110240177195,11.815732136916866,22.375971083022286,31.760883859255888
5236,contour_filtering,None,McOnOff2,36,1.4680144332419496,11.743246784943839,22.408889302817087,31.35683334937573
5237,contour_filtering,None,McOnOff2,37,1.7960763887117683,11.623930475318963,22.37171591759133,31.2133380430826
5238,contour_filtering,None,McOnOff2,38,1.4594820651409304,11.652957308224007,22.3600950798751,31.374085000841045
5239,contour_filtering,None,McOnOff2,39,1.5998451533670508,11.551308708540216,22.191160469597236,31.591783197554722
5240,contour_filtering,None,McOnOff2,40,1.7031332751340353,11.720243140066433,22.642808673923472,31.39575153511952
5241,contour_filtering,None,McOnOff2,41,1.6890780770782055,11.54200298695837,22.532976495001193,31.49462131103356
5242,contour_filtering,None,McOnOff2,42,1.3595542530563849,11.591555500703013,22.419430827684813,31.216943081483812
5243,contour_filtering,None,McOnOff2,43,1.9458680218295867,11.790644017907626,22.661797860832984,31.607811502326125
5244,contour_filtering,None,McOnOff2,44,1.5243924318226074,11.480675844723379,22.453082238729568,31.37132879189229
5245,contour_filtering,None,McOnOff2,45,1.4448650690380576,12.054456585664322,22.30483651172466,31.00577718622544
5246,contour_filtering,None,McOnOff2,46,1.6324258684615494,11.802499946406835,22.55081259172062,31.077682525692595
5247,contour_filtering,None,McOnOff2,47,1.6990291721320059,11.780428843790878,22.219451302078642,31.540974536348575
5248,contour_filtering,None,McOnOff2,48,1.4917553093466833,11.698434557997357,22.38289455636417,31.350982333754693
5249,contour_filtering,None,McOnOff2,49,1.5152613590144994,11.814562208965535,22.32455572603769,31.30530990880963
5250,contour_filtering,None,McOnOff2,50,1.4614909244924803,11.848556030733784,22.593284791264313,31.22470799309749
5251,contour_filtering,None,McOnOff2,51,1.7911437582355838,11.536524763348048,22.321699485760668,31.03215951119211
5252,contour_filtering,None,McOnOff2,52,1.942250983562126,11.818520416023723,22.446037554442153,31.162636420301006
5253,contour_filtering,None,McOnOff2,53,1.4844453170422058,11.518776996056783,22.24297858158021,31.41391075535673
5254,contour_filtering,None,McOnOff2,54,1.4329403000366572,11.568745104894976,22.34684215674453,31.008807364200834
5255,contour_filtering,None,McOnOff2,55,1.6867656918119889,11.856761804292749,22.420487423333416,31.432755623726187
5256,contour_filtering,None,McOnOff2,56,1.457299288015349,11.631398249642617,22.792906389551412,31.344048677063544
5257,contour_filtering,None,McOnOff2,57,1.594065430444279,11.6223757426407,22.0585349900384,31.327011303781575
5258,contour_filtering,None,McOnOff2,58,1.4520858383741166,11.560039900030253,22.209882200740992,31.517587771967463
5259,contour_filtering,None,McOnOff2,59,1.5300381949634378,11.620991112172172,22.554106536870915,31.024135658123026
5260,contour_filtering,None,McOnOff2,60,1.5632076180315326,11.463017982075534,22.549025104865255,31.286562248224357
5261,contour_filtering,None,McOnOff2,61,1.6747922327579945,11.526954087825132,22.46799568873743,31.464753755661903
5262,contour_filtering,None,McOnOff2,62,1.6888741076063782,11.5739810432715,22.83895673367081,30.7908514555197
5263,contour_filtering,None,McOnOff2,63,1.3244704797179656,11.683163870900515,22.22167931077035,31.789037698751827
5264,contour_filtering,None,McOnOff2,64,1.486376784876335,11.590807376317569,22.373668749274024,31.466594002585357
5265,contour_filtering,None,McOnOff2,65,1.4661837012442684,11.876334455594717,22.08371397254526,31.484964808977757
5266,contour_filtering,None,McOnOff2,66,1.7397519583838328,11.341435532654247,22.385968869370544,31.429159958912557
5267,contour_filtering,None,McOnOff2,67,1.4759074031404884,11.520822130480482,22.385916025893774,32.06239627167085
5268,contour_filtering,None,McOnOff2,68,1.786136064854083,11.59879571189867,22.380206310129562,31.395147694428296
5269,contour_filtering,None,McOnOff2,69,1.8350332429556993,11.576689053541555,22.296961524523724,31.52509657789549
5270,contour_filtering,None,McOnOff2,70,1.5679556253301372,11.605377407170337,22.09893255164919,31.174626831590324
5271,contour_filtering,None,McOnOff2,71,1.411464556120188,11.62499718429952,22.8585718570529,31.46902790086489
5272,contour_filtering,None,McOnOff2,72,1.6937499952606268,11.695077460656623,22.426651940052107,31.377547125747736
5273,contour_filtering,None,McOnOff2,73,1.471786328120783,11.703978112215314,22.357804969212097,30.974916238007687
5274,contour_filtering,None,McOnOff2,74,1.64401518935652,11.798240650263727,22.174009453494385,31.31850344004857
5275,contour_filtering,None,McOnOff2,75,1.770296524327894,11.681732866106893,22.12125268028259,31.726160971096242
5276,contour_filtering,None,McOnOff2,76,1.4785426184671704,11.716078895397628,22.398563342039854,32.22743503996292
5277,contour_filtering,None,McOnOff2,77,1.5515143782293694,11.837845141343621,22.306360854471738,31.14430113119827
5278,contour_filtering,None,McOnOff2,78,1.4320765915663236,11.582087731587315,22.5565056364832,31.402038420157194
5279,contour_filtering,None,McOnOff2,79,1.4727670637979828,11.621102560150387,22.604596527862626,31.626567427907442
5280,contour_filtering,None,McOnOff2,80,1.6044816086383693,11.458107598143254,22.414641982318532,31.04255119735071
5281,contour_filtering,None,McOnOff2,81,1.7007012504627088,11.782354782531144,22.03470739925427,31.189437678490567
5282,contour_filtering,None,McOnOff2,82,1.602278664219901,11.936305835563374,22.054840267092533,31.70837148630077
5283,contour_filtering,None,McOnOff2,83,1.3186554673907627,11.727232254973543,22.065111241044054,31.4777248793174
5284,contour_filtering,None,McOnOff2,84,1.4683783932931678,11.79329717775335,22.245221894805365,30.927536369756986
5285,contour_filtering,None,McOnOff2,85,1.5289954034722206,11.733265852996837,22.606146985801683,31.183171071140027
5286,contour_filtering,None,McOnOff2,86,1.6284462108538287,11.858259492052346,22.593144930939907,31.468098279969944
5287,contour_filtering,None,McOnOff2,87,1.628409776040467,11.646939707214363,22.528833385116403,31.069896830287252
5288,contour_filtering,None,McOnOff2,88,1.637717984893249,11.740583419653987,22.56579453883814,31.296265270190176
5289,contour_filtering,None,McOnOff2,89,1.455636803148561,11.604494046519243,22.288686705999684,31.177670966384262
5290,contour_filtering,None,McOnOff2,90,1.4953714802083855,11.580860698518574,22.202127977371788,31.340358958055727
5291,contour_filtering,None,McOnOff2,91,1.3564188521936904,12.011378194485614,22.363342879953585,31.403518168252763
5292,contour_filtering,None,McOnOff2,92,1.4920949898409743,11.804920836695402,22.42616621498785,31.360959033258105
5293,contour_filtering,None,McOnOff2,93,1.6440896574362738,11.49800306732778,22.32275963929162,31.17583432922465
5294,contour_filtering,None,McOnOff2,94,1.830466532665126,11.684847832052572,22.49706158074585,31.5252320774872
5295,contour_filtering,None,McOnOff2,95,1.6276499843878898,11.751552843555128,22.519723436828265,31.226711820480336
5296,contour_filtering,None,McOnOff2,96,1.4852167542553116,11.748405759744882,22.442606459752596,31.523094574276143
5297,contour_filtering,None,McOnOff2,97,1.5594992346217726,11.697258410979757,22.302011666224747,31.032813442155476
5298,contour_filtering,None,McOnOff2,98,1.5252011071039693,11.530494028937026,22.432617112295503,31.30291629113031
5299,contour_filtering,None,McOnOff2,99,1.5274921005243394,11.471538584327451,22.628610908340644,31.772348961050806
5300,delaunay_triangulation,None,McOnOff2,0,3.865441803192941,15.374242921914432,25.029110737170402,35.03824445905268
5301,delaunay_triangulation,None,McOnOff2,1,3.2421365382082397,16.16958044520054,25.28935532581481,34.883413216285064
5302,delaunay_triangulation,None,McOnOff2,2,3.2677807479067593,15.885187993645406,25.449407228804304,35.047838004461454
5303,delaunay_triangulation,None,McOnOff2,3,3.8661810788611146,16.168358560922723,25.478274672724353,35.4838248277623
5304,delaunay_triangulation,None,McOnOff2,4,2.020528669165426,15.701329698758613,25.74540648622852,35.16950226038823
5305,delaunay_triangulation,None,McOnOff2,5,3.915857253481632,15.181756305083304,25.919254631499097,34.8196350557941
5306,delaunay_triangulation,None,McOnOff2,6,2.70362175077911,15.592789842940428,25.911166676248314,14.566929546707021
5307,delaunay_triangulation,None,McOnOff2,7,3.82260209274368,15.72514126066257,25.591987026004244,35.233800155729526
5308,delaunay_triangulation,None,McOnOff2,8,3.0978686946429073,15.137110636563726,25.839330850099273,34.72484417651215
5309,delaunay_triangulation,None,McOnOff2,9,2.5895740482776564,15.744471363217894,25.76348680181285,35.198200540869514
5310,delaunay_triangulation,None,McOnOff2,10,2.3468787636801602,16.601125137502258,25.10087667115096,34.176742626624204
5311,delaunay_triangulation,None,McOnOff2,11,2.4304787523647855,16.302064459785804,26.399350919945704,35.10039787645734
5312,delaunay_triangulation,None,McOnOff2,12,1.4029623100878026,16.657150025470465,26.665988688229806,35.0956728169062
5313,delaunay_triangulation,None,McOnOff2,13,2.7246353838980095,15.655167249003636,26.357826225469204,34.96127483317127
5314,delaunay_triangulation,None,McOnOff2,14,3.530308647629103,15.203372077528112,25.787043202167443,18.258510771786874
5315,delaunay_triangulation,None,McOnOff2,15,3.970878941748653,16.16843522271135,25.125111134145023,35.26499440663378
5316,delaunay_triangulation,None,McOnOff2,16,2.8033116176644413,15.717598005399642,25.019901360815343,34.948415043346984
5317,delaunay_triangulation,None,McOnOff2,17,4.340972628225278,16.080874422044204,25.303503605833136,34.74881028793146
5318,delaunay_triangulation,None,McOnOff2,18,2.152619865659335,16.921808187077943,26.234953868922602,34.38187195349843
5319,delaunay_triangulation,None,McOnOff2,19,3.0025917691609143,15.697133083466188,24.685552269488834,34.87769140734193
5320,delaunay_triangulation,None,McOnOff2,20,2.2405000999381404,16.21300004386997,25.642201720872876,35.05969335993482
5321,delaunay_triangulation,None,McOnOff2,21,1.9998280464053564,16.230554357260395,25.375453554621608,35.452006431272636
5322,delaunay_triangulation,None,McOnOff2,22,2.1376750838281877,15.928098378174514,26.112530687978847,35.166266120972836
