,SNRin,Method,Parameter,Signal_id,Repetition,QRF
102,0,contour_filtering,None,McCosPlusTone,12,1.7395887137407329
103,0,contour_filtering,None,McCosPlusTone,13,1.8248811247318448
104,0,contour_filtering,None,McCosPlusTone,14,1.841234622375193
105,0,contour_filtering,None,McCosPlusTone,15,2.009375178553774
106,0,contour_filtering,None,McCosPlusTone,16,2.0250572011268315
107,0,contour_filtering,None,McCosPlusTone,17,1.759369946713147
108,0,contour_filtering,None,McCosPlusTone,18,2.135837819092578
109,0,contour_filtering,None,McCosPlusTone,19,2.141941285529953
110,0,contour_filtering,None,McCosPlusTone,20,1.9153099522569794
111,0,contour_filtering,None,McCosPlusTone,21,2.0902537491709263
112,0,contour_filtering,None,McCosPlusTone,22,1.9400643794735135
113,0,contour_filtering,None,McCosPlusTone,23,1.6386724568328388
114,0,contour_filtering,None,McCosPlusTone,24,1.8809713822094511
115,0,contour_filtering,None,McCosPlusTone,25,1.6181274284874574
116,0,contour_filtering,None,McCosPlusTone,26,2.106422579103966
117,0,contour_filtering,None,McCosPlusTone,27,2.1726197486299
118,0,contour_filtering,None,McCosPlusTone,28,1.821670724234109
119,0,contour_filtering,None,McCosPlusTone,29,1.8362429610720348
120,0,contour_filtering,None,McCrossingChirps,0,1.8670300306553969
121,0,contour_filtering,None,McCrossingChirps,1,2.0294666859805375
122,0,contour_filtering,None,McCrossingChirps,2,2.083950580927355
123,0,contour_filtering,None,McCrossingChirps,3,1.8934108696722507
124,0,contour_filtering,None,McCrossingChirps,4,1.7485674494509331
125,0,contour_filtering,None,McCrossingChirps,5,1.784673873040722
126,0,contour_filtering,None,McCrossingChirps,6,1.8670365107123739
127,0,contour_filtering,None,McCrossingChirps,7,2.249691184306946
128,0,contour_filtering,None,McCrossingChirps,8,2.0908231873037946
129,0,contour_filtering,None,McCrossingChirps,9,1.8361936294838421
130,0,contour_filtering,None,McCrossingChirps,10,1.944855467626484
131,0,contour_filtering,None,McCrossingChirps,11,2.0695574238400445
132,0,contour_filtering,None,McCrossingChirps,12,2.2282196920905633
133,0,contour_filtering,None,McCrossingChirps,13,1.9766839136012313
134,0,contour_filtering,None,McCrossingChirps,14,1.7319598907725964
135,0,contour_filtering,None,McCrossingChirps,15,1.8295974848766154
136,0,contour_filtering,None,McCrossingChirps,16,1.830962397369965
137,0,contour_filtering,None,McCrossingChirps,17,2.057099375299298
138,0,contour_filtering,None,McCrossingChirps,18,2.3021066052138437
139,0,contour_filtering,None,McCrossingChirps,19,2.403284537893395
140,0,contour_filtering,None,McCrossingChirps,20,2.1215425919619486
141,0,contour_filtering,None,McCrossingChirps,21,2.1124562721089593
142,0,contour_filtering,None,McCrossingChirps,22,1.969116769593899
143,0,contour_filtering,None,McCrossingChirps,23,2.417290318346522
144,0,contour_filtering,None,McCrossingChirps,24,1.62996252855521
145,0,contour_filtering,None,McCrossingChirps,25,2.176876239062055
146,0,contour_filtering,None,McCrossingChirps,26,1.8431808958469542
147,0,contour_filtering,None,McCrossingChirps,27,1.952765299282159
148,0,contour_filtering,None,McCrossingChirps,28,2.0201762018851506
149,0,contour_filtering,None,McCrossingChirps,29,1.8260045418930293
150,0,contour_filtering,None,McImpulses,0,2.198188822103866
151,0,contour_filtering,None,McImpulses,1,2.054709427757571
152,0,contour_filtering,None,McImpulses,2,1.6924576532468754
153,0,contour_filtering,None,McImpulses,3,1.603777277141035
154,0,contour_filtering,None,McImpulses,4,2.1313626760957707
155,0,contour_filtering,None,McImpulses,5,2.1239665316021545
156,0,contour_filtering,None,McImpulses,6,1.8229126433920753
157,0,contour_filtering,None,McImpulses,7,2.200595389018436
158,0,contour_filtering,None,McImpulses,8,2.1446185211573705
159,0,contour_filtering,None,McImpulses,9,2.2084303287075553
160,0,contour_filtering,None,McImpulses,10,2.5676758890246862
161,0,contour_filtering,None,McImpulses,11,1.7854382969684968
162,0,contour_filtering,None,McImpulses,12,1.8368509342391293
163,0,contour_filtering,None,McImpulses,13,1.3170277186112274
164,0,contour_filtering,None,McImpulses,14,1.6830971178590337
165,0,contour_filtering,None,McImpulses,15,1.7169441632272429
166,0,contour_filtering,None,McImpulses,16,2.1646095990505536
167,0,contour_filtering,None,McImpulses,17,1.9155848314603
168,0,contour_filtering,None,McImpulses,18,1.957198143429574
169,0,contour_filtering,None,McImpulses,19,2.3908116375320376
170,0,contour_filtering,None,McImpulses,20,1.603172959932126
171,0,contour_filtering,None,McImpulses,21,1.7488962611725467
172,0,contour_filtering,None,McImpulses,22,2.078229447222852
173,0,contour_filtering,None,McImpulses,23,1.7328252960451929
174,0,contour_filtering,None,McImpulses,24,1.9336606678549044
175,0,contour_filtering,None,McImpulses,25,2.1024284451134454
176,0,contour_filtering,None,McImpulses,26,1.7648911814508061
177,0,contour_filtering,None,McImpulses,27,1.9721442530239335
178,0,contour_filtering,None,McImpulses,28,1.9406954365469444
179,0,contour_filtering,None,McImpulses,29,1.8950107358500792
180,0,contour_filtering,None,McMultiCos,0,2.2917354253818285
181,0,contour_filtering,None,McMultiCos,1,1.830167322788425
182,0,contour_filtering,None,McMultiCos,2,1.8004841978870243
183,0,contour_filtering,None,McMultiCos,3,1.6725057277637692
184,0,contour_filtering,None,McMultiCos,4,1.8937916424265961
185,0,contour_filtering,None,McMultiCos,5,1.93916793408225
186,0,contour_filtering,None,McMultiCos,6,1.923211738121107
187,0,contour_filtering,None,McMultiCos,7,2.364742734901861
188,0,contour_filtering,None,McMultiCos,8,2.043464167189706
189,0,contour_filtering,None,McMultiCos,9,1.5289039036000287
190,0,contour_filtering,None,McMultiCos,10,2.0324871043016763
191,0,contour_filtering,None,McMultiCos,11,2.254973715602644
192,0,contour_filtering,None,McMultiCos,12,2.232068768248024
193,0,contour_filtering,None,McMultiCos,13,2.0685727440908948
194,0,contour_filtering,None,McMultiCos,14,1.9138501461968136
195,0,contour_filtering,None,McMultiCos,15,1.9901021353402892
196,0,contour_filtering,None,McMultiCos,16,2.3420835046091915
197,0,contour_filtering,None,McMultiCos,17,1.8747024645844972
198,0,contour_filtering,None,McMultiCos,18,1.896361871199328
199,0,contour_filtering,None,McMultiCos,19,1.8369629807181997
200,0,contour_filtering,None,McMultiCos,20,2.3525101385281646
201,0,contour_filtering,None,McMultiCos,21,1.8079100155094607
202,0,contour_filtering,None,McMultiCos,22,1.8366009047743967
203,0,contour_filtering,None,McMultiCos,23,1.98679121782191
204,0,contour_filtering,None,McMultiCos,24,2.0114946619675695
205,0,contour_filtering,None,McMultiCos,25,1.8555127815340156
206,0,contour_filtering,None,McMultiCos,26,2.0433265612194127
207,0,contour_filtering,None,McMultiCos,27,1.8615427896097674
208,0,contour_filtering,None,McMultiCos,28,2.0621695988605016
209,0,contour_filtering,None,McMultiCos,29,2.1212612629818084
210,0,contour_filtering,None,McMultiLinear,0,1.6827920385220794
211,0,contour_filtering,None,McMultiLinear,1,1.8347753028172415
212,0,contour_filtering,None,McMultiLinear,2,1.424117946960897
213,0,contour_filtering,None,McMultiLinear,3,1.8553848052222124
214,0,contour_filtering,None,McMultiLinear,4,1.4677605859240974
215,0,contour_filtering,None,McMultiLinear,5,2.023348052844623
216,0,contour_filtering,None,McMultiLinear,6,1.8432253359998945
217,0,contour_filtering,None,McMultiLinear,7,1.7051418756806598
218,0,contour_filtering,None,McMultiLinear,8,1.4444861350735594
219,0,contour_filtering,None,McMultiLinear,9,1.693833951432038
220,0,contour_filtering,None,McMultiLinear,10,2.0686700559727282
221,0,contour_filtering,None,McMultiLinear,11,1.6133104774085414
222,0,contour_filtering,None,McMultiLinear,12,1.702129203026209
223,0,contour_filtering,None,McMultiLinear,13,1.8248091661624466
224,0,contour_filtering,None,McMultiLinear,14,1.8515267094443861
225,0,contour_filtering,None,McMultiLinear,15,1.5551545793254582
226,0,contour_filtering,None,McMultiLinear,16,1.8497406518762403
227,0,contour_filtering,None,McMultiLinear,17,1.4718525676217808
228,0,contour_filtering,None,McMultiLinear,18,1.759300467168508
229,0,contour_filtering,None,McMultiLinear,19,1.7259348220535207
230,0,contour_filtering,None,McMultiLinear,20,1.567399418708601
231,0,contour_filtering,None,McMultiLinear,21,1.686397207155835
232,0,contour_filtering,None,McMultiLinear,22,1.8029869677797468
233,0,contour_filtering,None,McMultiLinear,23,1.744507520935418
234,0,contour_filtering,None,McMultiLinear,24,1.7609371968760898
235,0,contour_filtering,None,McMultiLinear,25,1.829495093461611
236,0,contour_filtering,None,McMultiLinear,26,1.822279688461033
237,0,contour_filtering,None,McMultiLinear,27,1.772993680016447
238,0,contour_filtering,None,McMultiLinear,28,1.583596459769998
239,0,contour_filtering,None,McMultiLinear,29,1.5716684543158537
240,0,contour_filtering,None,McSyntheticMixture2,0,1.8858874778905177
241,0,contour_filtering,None,McSyntheticMixture2,1,2.2226217436400693
242,0,contour_filtering,None,McSyntheticMixture2,2,2.1033258463308933
243,0,contour_filtering,None,McSyntheticMixture2,3,2.099099570556417
244,0,contour_filtering,None,McSyntheticMixture2,4,1.8171086747224705
245,0,contour_filtering,None,McSyntheticMixture2,5,1.7927082379347403
246,0,contour_filtering,None,McSyntheticMixture2,6,1.620485775420101
247,0,contour_filtering,None,McSyntheticMixture2,7,2.23447332504084
248,0,contour_filtering,None,McSyntheticMixture2,8,1.8608924500126258
249,0,contour_filtering,None,McSyntheticMixture2,9,2.198210407677958
250,0,contour_filtering,None,McSyntheticMixture2,10,2.251936575894043
251,0,contour_filtering,None,McSyntheticMixture2,11,2.303850342491183
252,0,contour_filtering,None,McSyntheticMixture2,12,2.291590987758622
253,0,contour_filtering,None,McSyntheticMixture2,13,2.116091591530096
254,0,contour_filtering,None,McSyntheticMixture2,14,1.8309201954693843
255,0,contour_filtering,None,McSyntheticMixture2,15,2.2760988810084366
256,0,contour_filtering,None,McSyntheticMixture2,16,1.9852879983850014
257,0,contour_filtering,None,McSyntheticMixture2,17,2.1032739574607766
258,0,contour_filtering,None,McSyntheticMixture2,18,2.0462806750614924
259,0,contour_filtering,None,McSyntheticMixture2,19,1.9642282170450354
260,0,contour_filtering,None,McSyntheticMixture2,20,1.6300124372489755
261,0,contour_filtering,None,McSyntheticMixture2,21,2.159266792997787
262,0,contour_filtering,None,McSyntheticMixture2,22,1.827956847789391
263,0,contour_filtering,None,McSyntheticMixture2,23,1.8560502814920543
264,0,contour_filtering,None,McSyntheticMixture2,24,2.20517181990425
