,Method,Parameter,Signal_id,Repetition,-5,0,10,20
800,brevdo_method,"((), {})",McMultiLinear2,0,-3.676714231011852,1.0642563052199374,13.267707342584805,23.254637964849508
801,brevdo_method,"((), {})",McMultiLinear2,1,-3.7585462090444697,1.9350101257176322,13.169627114378502,23.190162668125865
802,brevdo_method,"((), {})",McMultiLinear2,2,-3.4931878481675276,1.788060467483597,12.670338485069658,22.759194626316763
803,brevdo_method,"((), {})",McMultiLinear2,3,-3.523140948288309,0.8639813981551608,12.883584635627939,22.942600160915205
804,brevdo_method,"((), {})",McMultiLinear2,4,-3.797454475870797,1.8940932320075712,12.75884176092257,22.730116597778434
805,brevdo_method,"((), {})",McMultiLinear2,5,-3.4266733457770373,2.8994676053931627,13.264215246033055,23.347274238223964
806,brevdo_method,"((), {})",McMultiLinear2,6,-3.842933749020828,1.7620195955872495,12.791700862055892,22.755893685419384
807,brevdo_method,"((), {})",McMultiLinear2,7,-3.2900645020805266,2.359223692521485,12.871544703728704,22.853249114424653
808,brevdo_method,"((), {})",McMultiLinear2,8,-3.7575528974539707,1.1362780920176005,13.164571584355883,23.113572733415744
809,brevdo_method,"((), {})",McMultiLinear2,9,-3.925471559057403,1.1333677873342836,12.961598788124462,23.007734151042783
810,brevdo_method,"((), {})",McMultiLinear2,10,-3.3995644526291913,1.618316007227124,12.50227201174112,22.775938252985895
811,brevdo_method,"((), {})",McMultiLinear2,11,-3.5708183988580555,1.3765190973739645,12.997556766802049,23.057954554129815
812,brevdo_method,"((), {})",McMultiLinear2,12,-3.6298988470599394,1.75311488154555,13.317076376918687,23.41784148487276
813,brevdo_method,"((), {})",McMultiLinear2,13,-4.163273623901281,1.3970658560359064,12.587556012178355,22.832401878783774
814,brevdo_method,"((), {})",McMultiLinear2,14,-4.238455875298406,1.8644124751017408,13.160292205738433,23.097324332078752
815,brevdo_method,"((), {})",McMultiLinear2,15,-3.5682758754319504,1.205140378628843,12.951678509443134,22.906528714268283
816,brevdo_method,"((), {})",McMultiLinear2,16,-4.31160414618782,1.4743135126356843,13.135249547175569,23.297793683550864
817,brevdo_method,"((), {})",McMultiLinear2,17,-4.014709398138996,2.67851241899482,13.067852658693528,22.73080796829032
818,brevdo_method,"((), {})",McMultiLinear2,18,-4.199340232269877,1.4113852401090965,12.753268460846066,23.002546300197007
819,brevdo_method,"((), {})",McMultiLinear2,19,-4.094197411960023,1.733418727972273,12.94497736002537,23.01475984382865
820,brevdo_method,"((), {})",McMultiLinear2,20,-3.6805260055467848,1.5941188476476036,13.129701439782892,23.050371427976224
821,brevdo_method,"((), {})",McMultiLinear2,21,-4.191601119144172,1.374786712531966,12.624835129697281,22.75115835126627
822,brevdo_method,"((), {})",McMultiLinear2,22,-3.6803633223365266,1.5628879216443778,12.918371648311084,22.988446429902368
823,brevdo_method,"((), {})",McMultiLinear2,23,-3.279414434241379,1.7272682643800819,13.13277266957548,23.101235620689206
824,brevdo_method,"((), {})",McMultiLinear2,24,-3.5024926193617305,1.9247889662731321,13.044498808422162,23.091058505947935
825,brevdo_method,"((), {})",McMultiLinear2,25,-3.473980411719191,2.347138857877365,12.638145479936394,22.957658899766145
826,brevdo_method,"((), {})",McMultiLinear2,26,-3.4395464685615185,1.5074822439261637,12.958760332538578,22.917832532795796
827,brevdo_method,"((), {})",McMultiLinear2,27,-3.8152577073615603,1.601453154178853,13.243974248298029,23.247284406049328
828,brevdo_method,"((), {})",McMultiLinear2,28,-3.9588507071593417,1.3018206256224842,13.13159379974408,23.11842030658663
829,brevdo_method,"((), {})",McMultiLinear2,29,-3.825993312651227,1.1368696825353757,12.732593162411533,22.812446186115206
830,brevdo_method,"((), {})",McMultiLinear2,30,-4.093506477082243,0.8249789455965206,12.805356666410503,22.869096473181806
831,brevdo_method,"((), {})",McMultiLinear2,31,-3.7697973342990894,2.597785010872227,11.952796300292746,22.869100030556048
832,brevdo_method,"((), {})",McMultiLinear2,32,-3.6856116515917887,1.9201862655349287,12.736404676080728,22.978943687311432
833,brevdo_method,"((), {})",McMultiLinear2,33,-4.1338438153782056,0.9704478932540077,12.70655117440701,22.663473484774492
834,brevdo_method,"((), {})",McMultiLinear2,34,-4.03464492477491,1.4902326999941473,12.538969031703612,22.65182533176347
835,brevdo_method,"((), {})",McMultiLinear2,35,-3.53903591223673,2.0435567616774644,12.770167951338646,22.667400076137135
836,brevdo_method,"((), {})",McMultiLinear2,36,-3.2995242497679103,1.983574012967301,13.07047115794536,23.101538893672323
837,brevdo_method,"((), {})",McMultiLinear2,37,-3.8434775522237485,1.7973737708556854,13.287155221956862,23.034177436509616
838,brevdo_method,"((), {})",McMultiLinear2,38,-4.039353898495454,1.5480255126326763,12.854856428554136,22.836834462027813
839,brevdo_method,"((), {})",McMultiLinear2,39,-3.755328295942204,1.9395160792178876,12.91808024033051,22.87599314817645
840,brevdo_method,"((), {})",McMultiLinear2,40,-3.8421321954412253,1.3271873731990804,12.796204475957211,22.91116390188901
841,brevdo_method,"((), {})",McMultiLinear2,41,-3.4394677053246343,1.4114050088086931,13.308139057292376,23.26789802004909
842,brevdo_method,"((), {})",McMultiLinear2,42,-3.7447895725334144,1.9698798786622094,12.769511114379483,22.736001290264536
843,brevdo_method,"((), {})",McMultiLinear2,43,-4.246094428407556,1.7628773587903401,12.733789650488294,22.94256953917754
844,brevdo_method,"((), {})",McMultiLinear2,44,-3.211845871816461,1.275977058673077,12.919663619905638,23.1968762083147
845,brevdo_method,"((), {})",McMultiLinear2,45,-3.767524358812435,1.915961115179121,12.920579904400666,22.87243302172238
