,Method,Parameter,Signal_id,Repetition,0,10,20,30
1400,contour_filtering,"((), {})",McCosPlusTone,0,2.1989748278254155,12.051360927567847,22.061032976643844,29.991071747201474
1401,contour_filtering,"((), {})",McCosPlusTone,1,2.1857453686882202,12.006629237406601,21.780481394370057,29.503708847330472
1402,contour_filtering,"((), {})",McCosPlusTone,2,2.0274330376926226,11.964058575466254,21.909022547707156,29.75397263662403
1403,contour_filtering,"((), {})",McCosPlusTone,3,1.9988474140451622,12.120930951700881,21.71640506938789,29.443065427487007
1404,contour_filtering,"((), {})",McCosPlusTone,4,1.8958639385125162,11.968561300067076,22.108231576187336,29.171886507083133
1405,contour_filtering,"((), {})",McCosPlusTone,5,2.0002408631692727,11.89271721049587,21.497357754729602,29.67271015261286
1406,contour_filtering,"((), {})",McCosPlusTone,6,2.467533420240587,12.004777093576656,21.87150716271587,29.373355400991205
1407,contour_filtering,"((), {})",McCosPlusTone,7,2.0244961082542434,12.074766862440603,21.784322200731427,29.401666388439118
1408,contour_filtering,"((), {})",McCosPlusTone,8,1.7791503306841698,12.193189199023458,21.828395335487944,29.064325953630174
1409,contour_filtering,"((), {})",McCosPlusTone,9,2.193764722864849,12.244568392729413,21.65842466423853,29.745596819274873
1410,contour_filtering,"((), {})",McCosPlusTone,10,2.5039087695000894,11.746757869942757,21.769125058793072,29.321969512970412
1411,contour_filtering,"((), {})",McCosPlusTone,11,2.1958933831417986,11.680215426986297,21.867709257883064,29.53709670852634
1412,contour_filtering,"((), {})",McCosPlusTone,12,2.2262394923993676,12.068975747767661,21.80603186036332,30.03051811163068
1413,contour_filtering,"((), {})",McCosPlusTone,13,1.9643897236721588,12.031902530018975,21.740295008677673,29.593993101988005
1414,contour_filtering,"((), {})",McCosPlusTone,14,2.1408901759299184,11.722346749857838,21.806706922855223,28.851776333787846
1415,contour_filtering,"((), {})",McCosPlusTone,15,2.105987487415934,11.997819720244964,21.786874902177864,29.454298648807445
1416,contour_filtering,"((), {})",McCosPlusTone,16,2.4810455874580155,11.926689946072946,21.517657539615822,29.508179351123687
1417,contour_filtering,"((), {})",McCosPlusTone,17,2.0535314391136814,11.881955771054214,21.867449353225243,29.575428788575408
1418,contour_filtering,"((), {})",McCosPlusTone,18,1.9330676794564283,12.1955890601358,22.031967051481605,29.968330105767308
1419,contour_filtering,"((), {})",McCosPlusTone,19,2.146409574007087,12.037683305149855,22.14858733204727,29.73953489313123
1420,contour_filtering,"((), {})",McCosPlusTone,20,2.082899125098806,12.151622050964686,21.858690436679304,30.067131659622802
1421,contour_filtering,"((), {})",McCosPlusTone,21,2.1218072318660006,11.859434132362509,22.0044101695351,29.317213490564317
1422,contour_filtering,"((), {})",McCosPlusTone,22,1.9143125061265145,11.559400391220642,21.486585714619196,29.551756372703867
1423,contour_filtering,"((), {})",McCosPlusTone,23,2.13790511725887,11.726345693657725,21.919933509661895,28.827658601182552
1424,contour_filtering,"((), {})",McCosPlusTone,24,1.9213548783300327,11.986945628402832,22.001433188597858,29.17462737701935
1425,contour_filtering,"((), {})",McCosPlusTone,25,2.0603555090921404,12.022693382722412,21.968587547689573,29.452066286030867
1426,contour_filtering,"((), {})",McCosPlusTone,26,1.947556006660909,11.909275915134007,21.539756392772695,29.00414398852793
1427,contour_filtering,"((), {})",McCosPlusTone,27,1.9903435551964392,11.917093304082007,21.79676559642562,30.05291220286583
1428,contour_filtering,"((), {})",McCosPlusTone,28,1.9600192285573037,12.013742933054877,21.62293326940933,29.49778581303569
1429,contour_filtering,"((), {})",McCosPlusTone,29,2.2777589726602674,12.018281360569368,22.106785118582128,29.78314945206476
1430,contour_filtering,"((), {})",McCosPlusTone,30,1.9512130579426277,11.630707101536712,21.883061897773153,29.954568162236747
1431,contour_filtering,"((), {})",McCosPlusTone,31,1.9561222271384726,11.87132022292918,22.03222625210895,29.193972258557324
1432,contour_filtering,"((), {})",McCosPlusTone,32,2.163962088896743,11.837002671921379,21.92660075039946,29.11992637055568
1433,contour_filtering,"((), {})",McCosPlusTone,33,1.9847068828066075,11.972644737652464,22.03891277637433,29.5252042515021
1434,contour_filtering,"((), {})",McCosPlusTone,34,2.182140384646923,11.78233625004522,21.909819706945566,29.166358038072126
1435,contour_filtering,"((), {})",McCosPlusTone,35,2.3076322075379596,11.685925865866276,21.93922449313906,29.338504334288714
1436,contour_filtering,"((), {})",McCosPlusTone,36,2.1654210681185297,11.757021967916943,22.03389511779909,29.817853200673603
1437,contour_filtering,"((), {})",McCosPlusTone,37,1.8789219380971023,11.884184975165093,21.810949505889774,29.476750860901856
1438,contour_filtering,"((), {})",McCosPlusTone,38,2.1321660926443307,12.133080537263638,21.952503667846198,28.980802734069382
1439,contour_filtering,"((), {})",McCosPlusTone,39,2.0835953686602267,11.841876760496877,21.965673565669974,30.06458359196106
1440,contour_filtering,"((), {})",McCosPlusTone,40,2.055183772135104,11.803347688615018,21.845516652560004,29.10478745315156
1441,contour_filtering,"((), {})",McCosPlusTone,41,2.3897388732092004,11.692850448050772,21.64163767137355,29.87660629415482
1442,contour_filtering,"((), {})",McCosPlusTone,42,2.300570315734327,11.992537968846438,22.182165227472336,29.457222709851926
1443,contour_filtering,"((), {})",McCosPlusTone,43,2.1465897947570247,11.73305765622202,21.76640184896553,30.055593687588072
1444,contour_filtering,"((), {})",McCosPlusTone,44,2.029089061426291,11.76940695731215,22.05082073382115,29.89185643881738
1445,contour_filtering,"((), {})",McCosPlusTone,45,2.0579911675468594,11.923967171477244,21.9687578128883,29.643298476735218
1446,contour_filtering,"((), {})",McCosPlusTone,46,2.0246808190237893,11.916718606242076,21.755151782046976,29.57510837375223
1447,contour_filtering,"((), {})",McCosPlusTone,47,2.07898159202287,11.859378796106043,21.81563935747656,29.45615217327112
1448,contour_filtering,"((), {})",McCosPlusTone,48,1.9841349474435548,12.090672387786825,21.809752427257113,29.62503189318405
1449,contour_filtering,"((), {})",McCosPlusTone,49,2.0042449652360386,11.858983217500974,21.940195406588735,29.480114236916897
1450,delaunay_triangulation,"((), {})",McCosPlusTone,0,1.4776299365953576,13.226438819778735,24.0309384123952,32.393542747353436
1451,delaunay_triangulation,"((), {})",McCosPlusTone,1,1.1055418608505287,9.569192072032514,24.21454441001394,32.830313326517164
1452,delaunay_triangulation,"((), {})",McCosPlusTone,2,1.1303638145949555,10.207818022178044,24.16195733290875,33.281881876896115
1453,delaunay_triangulation,"((), {})",McCosPlusTone,3,0.9073737296884359,11.436253792416462,24.344726483169286,29.526997953407413
1454,delaunay_triangulation,"((), {})",McCosPlusTone,4,0.32066116191541894,10.78825034440095,24.01783839188102,32.6585066248892
1455,delaunay_triangulation,"((), {})",McCosPlusTone,5,1.4190647224321407,11.382529979345433,23.759083060562638,33.634111272770035
1456,delaunay_triangulation,"((), {})",McCosPlusTone,6,2.1390403728467513,8.515495926426338,23.643388610893258,24.708149520246746
1457,delaunay_triangulation,"((), {})",McCosPlusTone,7,1.3753866490214826,13.051166859312303,23.842993473277332,33.421577232797304
1458,delaunay_triangulation,"((), {})",McCosPlusTone,8,1.4328896330505425,9.793928137271147,23.750774577123938,29.385567837156113
1459,delaunay_triangulation,"((), {})",McCosPlusTone,9,1.0426283401650027,11.445574255067601,23.803402125130066,32.65182022845544
1460,delaunay_triangulation,"((), {})",McCosPlusTone,10,1.8661757610068685,12.973299446002285,24.116998808197955,31.965886262164005
1461,delaunay_triangulation,"((), {})",McCosPlusTone,11,0.9493194484634403,13.98333457068463,24.10021194259884,26.49703006257691
1462,delaunay_triangulation,"((), {})",McCosPlusTone,12,1.585041086936111,12.367381732540947,23.719566308749375,30.486239947569572
1463,delaunay_triangulation,"((), {})",McCosPlusTone,13,1.1572282373385008,13.641000719612439,24.02387449291018,33.63744394050733
1464,delaunay_triangulation,"((), {})",McCosPlusTone,14,1.5475791904145604,13.023152675736046,24.009618793973274,33.57158708667872
1465,delaunay_triangulation,"((), {})",McCosPlusTone,15,1.3031761740027803,13.340239401772498,23.77843678476152,32.736577791256195
1466,delaunay_triangulation,"((), {})",McCosPlusTone,16,1.3281350288315161,12.513852523489629,24.226381210353686,32.958644195849466
