,Method,Parameter,Signal_id,Repetition,-5,0,10,20
4600,contour_filtering,"((), {})",McSyntheticMixture4,0,-1.2117905793691044,3.412518175298226,13.141172299626893,22.35233041791774
4601,contour_filtering,"((), {})",McSyntheticMixture4,1,0.3820918641886501,3.9785955534124735,13.011865088857899,23.02994188274782
4602,contour_filtering,"((), {})",McSyntheticMixture4,2,-0.8970589559853661,3.2952651406016553,12.757726338793823,21.992239916903706
4603,contour_filtering,"((), {})",McSyntheticMixture4,3,-0.5406849217463038,4.156450984071638,13.052399062012421,22.32524069295615
4604,contour_filtering,"((), {})",McSyntheticMixture4,4,-1.3005397677134056,2.971876140018035,13.318432720594174,22.678160691058864
4605,contour_filtering,"((), {})",McSyntheticMixture4,5,-0.8452113564512632,3.8617393288443047,13.265684454537423,22.84946418290346
4606,contour_filtering,"((), {})",McSyntheticMixture4,6,-1.126248432363105,3.206848441632438,13.140997414885744,23.05224377303624
4607,contour_filtering,"((), {})",McSyntheticMixture4,7,-0.7228768694339553,2.742208678756896,12.734813515734087,22.52719664822048
4608,contour_filtering,"((), {})",McSyntheticMixture4,8,-0.3707843502769384,3.751716315154071,13.594369984021677,22.9972649974852
4609,contour_filtering,"((), {})",McSyntheticMixture4,9,-0.9737342709485391,3.7690598603218013,12.783107714088535,22.720602764111216
4610,contour_filtering,"((), {})",McSyntheticMixture4,10,-0.5051313794933456,3.1745616004968777,13.16637846769992,22.584883384852557
4611,contour_filtering,"((), {})",McSyntheticMixture4,11,-0.5015961406656972,2.780246266615279,13.023855606642524,22.688920978111916
4612,contour_filtering,"((), {})",McSyntheticMixture4,12,-1.056037521267152,3.6062928214962846,13.26731345912323,22.725113781666625
4613,contour_filtering,"((), {})",McSyntheticMixture4,13,-0.4192390784104648,2.8768669003604486,12.930145522730552,22.573192560774196
4614,contour_filtering,"((), {})",McSyntheticMixture4,14,-1.2294153783852493,3.4902209228990166,13.228289857112452,23.106890193182863
4615,contour_filtering,"((), {})",McSyntheticMixture4,15,-1.1331392096336825,2.740250746833332,13.05036885637552,22.98221538883248
4616,contour_filtering,"((), {})",McSyntheticMixture4,16,-0.5033797415738712,3.4711615718273277,13.26246415763478,22.830017673587747
4617,contour_filtering,"((), {})",McSyntheticMixture4,17,-0.5018006995587794,3.8145533754729244,13.323532497744218,22.997541244031048
4618,contour_filtering,"((), {})",McSyntheticMixture4,18,-0.7026434322687152,3.513052603046814,13.32722948744854,23.009761277966405
4619,contour_filtering,"((), {})",McSyntheticMixture4,19,-0.5050745617647918,3.940481440814631,13.058340289475566,22.694923766307816
4620,contour_filtering,"((), {})",McSyntheticMixture4,20,-0.625069116779529,3.5091139938925537,12.966381689414522,22.853257630076946
4621,contour_filtering,"((), {})",McSyntheticMixture4,21,-0.8541009896287715,4.144536272142232,13.236433033203792,22.957478552749144
4622,contour_filtering,"((), {})",McSyntheticMixture4,22,-0.960290076146607,3.022839420228955,13.051999743570953,22.73205162306937
4623,contour_filtering,"((), {})",McSyntheticMixture4,23,-1.3333395180611642,3.7293944355457445,13.172536579360356,22.79587543993666
4624,contour_filtering,"((), {})",McSyntheticMixture4,24,-0.7139928462071248,3.133234892681907,13.036083698036121,22.768106568493756
4625,contour_filtering,"((), {})",McSyntheticMixture4,25,-1.436082131543262,3.787589856351265,13.142685350865912,22.75199497464716
4626,contour_filtering,"((), {})",McSyntheticMixture4,26,-0.05265596620104969,3.275712723130301,12.784814929057013,22.564244221191075
4627,contour_filtering,"((), {})",McSyntheticMixture4,27,-0.5805828118483942,3.8273378417915396,13.321702599907852,22.903117227874294
4628,contour_filtering,"((), {})",McSyntheticMixture4,28,-0.7426311823815414,3.8752542992007233,13.659774410016233,23.11647279792418
4629,contour_filtering,"((), {})",McSyntheticMixture4,29,-0.5360959656582527,3.166272767148447,13.433597721174909,23.063992544786668
4630,contour_filtering,"((), {})",McSyntheticMixture4,30,-0.9128568890029318,3.286261593564015,12.862157454076431,22.681495525936313
4631,contour_filtering,"((), {})",McSyntheticMixture4,31,-0.613320432858111,3.343510060509986,13.242510479042478,22.857052693859536
4632,contour_filtering,"((), {})",McSyntheticMixture4,32,-0.7191510813412141,3.9293833158180953,13.543316169506754,22.841473567079028
4633,contour_filtering,"((), {})",McSyntheticMixture4,33,-0.39132476826936213,3.8104414748038478,12.663552287681647,22.93194482044058
4634,contour_filtering,"((), {})",McSyntheticMixture4,34,-0.6402685301971088,2.878344860739915,13.111503436975802,22.851453491418145
4635,contour_filtering,"((), {})",McSyntheticMixture4,35,-0.6044861964218216,3.609866527398312,13.432540380271966,23.034225002336882
4636,contour_filtering,"((), {})",McSyntheticMixture4,36,0.25326665272938076,4.194771455714326,13.354605607845738,23.190096212690463
4637,contour_filtering,"((), {})",McSyntheticMixture4,37,-1.032632019984296,3.025637747873153,13.304291471267579,22.84808600749357
4638,contour_filtering,"((), {})",McSyntheticMixture4,38,-0.6424207656426283,3.395177727131173,13.249731643890584,22.435767542870234
4639,contour_filtering,"((), {})",McSyntheticMixture4,39,-0.7128043151126416,3.749764953741054,13.208516355199942,22.774158976222893
4640,contour_filtering,"((), {})",McSyntheticMixture4,40,-1.2996597529821026,3.214998232127526,13.113976393357056,22.652132255908274
4641,contour_filtering,"((), {})",McSyntheticMixture4,41,-0.8490756514900886,3.158974926166167,13.353131969623808,22.975771850389904
4642,contour_filtering,"((), {})",McSyntheticMixture4,42,-0.7185762602728708,3.477634566592702,13.316462383505463,22.390049475398595
